Timestamp,"Do you currently work as a psychological scientist (i.e., conduct psychological research or teach psychology/psychological science at a university or research institute)? ",What is your highest completed university-level education in psychology/psychological science? ,Which option best describes the subfield you currently work in most of the time?,1. How common is this phenomenon in your subfield today?,1. How common is this phenomenon in psychological science in general today?,"1. If this occurs, how harmful is this phenomenon for psychological science?  ",2. How common is this phenomenon in your subfield today?,2. How common is this phenomenon in psychological science in general today?,"2. If this occurs, how harmful is this phenomenon for psychological science?  ",3. How common is this phenomenon in your subfield today?,3. How common is this phenomenon in psychological science in general today?,"3. If this occurs, how harmful is this phenomenon for psychological science?  ",4. How common is this phenomenon in your subfield today?,4. How common is this phenomenon in psychological science in general today?,"4. If this occurs, how harmful is this phenomenon for psychological science?  ",5. How common is this phenomenon in your subfield today?,5. How common is this phenomenon in psychological science in general today?,"5. If this occurs, how harmful is this phenomenon for psychological science?  ",6. How common is this phenomenon in your subfield today?,6. How common is this phenomenon in psychological science in general today?,"6. If this occurs, how harmful is this phenomenon for psychological science?  ",7. How common is this phenomenon in your subfield today?,7. How common is this phenomenon in psychological science in general today?,"7. If this occurs, how harmful is this phenomenon for psychological science?  ",8. How common is this phenomenon in your subfield today?,8. How common is this phenomenon in psychological science in general today?,"8. If this occurs, how harmful is this phenomenon for psychological science?  ",9. How common is this phenomenon in your subfield today?,9. How common is this phenomenon in psychological science in general today?,"9. If this occurs, how harmful is this phenomenon for psychological science?  ",How common is this phenomenon in your subfield today?,10. How common is this phenomenon in psychological science in general today?,"10. If this occurs, how harmful is this phenomenon for psychological science?  ",11. How common is this phenomenon in your subfield today?,11. How common is this phenomenon in psychological science in general today?,"11. If this occurs, how harmful is this phenomenon for psychological science?  ",12. How common is this phenomenon in your subfield today?,12. How common is this phenomenon in psychological science in general today?,"12. If this occurs, how harmful is this phenomenon for psychological science?  ",13. How common is this phenomenon in your subfield today?,13. How common is this phenomenon in psychological science in general today?,"13. If this occurs, how harmful is this phenomenon for psychological science?  ",1. To what extent do you agree that insufficient theory development contributes to this phenomenon?  ,"1. Assuming this phenomenon occurs, how large is the causal contribution of insufficient theory development?  ",2. To what extent do you agree that insufficient theory development contributes to this phenomenon?  ,"2. Assuming this phenomenon occurs, how large is the causal contribution of insufficient theory development?  ",3. To what extent do you agree that insufficient theory development contributes to this phenomenon?  ,"3. Assuming this phenomenon occurs, how large is the causal contribution of insufficient theory development?  ",4. To what extent do you agree that insufficient theory development contributes to this phenomenon?  ,"4. Assuming this phenomenon occurs, how large is the causal contribution of insufficient theory development?  ",5. To what extent do you agree that insufficient theory development contributes to this phenomenon?  ,"5. Assuming this phenomenon occurs, how large is the causal contribution of insufficient theory development?  "
5/25/2026 17:44:56,"Yes, primarily",Psychology PhD or equivalent,Cognitive psychology / cognitive science,6.0,5.0,7.0,6.0,5.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,5.0,5.0,6.0,5.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,7.0,6.0,7.0,5.0,4.0,5.0,7.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,7.0,5.0,4.0,4.0
5/25/2026 17:59:57,"Yes, primarily",Psychology PhD or equivalent,Sport psychology,5.0,4.0,6.0,6.0,3.0,4.0,6.0,3.0,4.0,7.0,5.0,6.0,5.0,4.0,5.0,7.0,3.0,3.0,7.0,7.0,1.0,7.0,5.0,6.0,3.0,3.0,4.0,6.0,3.0,5.0,7.0,5.0,7.0,2.0,2.0,5.0,7.0,7.0,5.0,4.0,2.0,7.0,7.0,6.0,5.0,4.0,3.0,3.0,2.0
5/25/2026 18:41:10,"Yes, primarily",Psychology PhD or equivalent,Social psychology,7.0,5.0,7.0,7.0,7.0,7.0,7.0,5.0,4.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,5.0,3.0,6.0,6.0,3.0,7.0,7.0,7.0,7.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,4.0,4.0,5.0,5.0,6.0,6.0
5/25/2026 19:56:20,"Yes, primarily",Psychology PhD or equivalent,Social psychology,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,4.0,7.0,7.0,5.0,7.0,7.0,7.0,4.0,6.0,4.0,6.0,6.0,7.0,7.0
5/25/2026 21:46:43,"Yes, primarily",Psychology PhD or equivalent,Educational psychology / pedagogy,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,6.0,7.0,7.0,7.0,2.0,7.0,7.0,4.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,4.0,6.0,4.0,6.0,4.0,7.0,6.0,7.0,7.0
5/25/2026 22:36:18,"Yes, primarily",Psychology PhD or equivalent,Clinical psychology / mental health,7.0,6.0,5.0,7.0,5.0,5.0,7.0,7.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,7.0,5.0,5.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,3.0,4.0,2.0,5.0,5.0,2.0,1.0,6.0,6.0,2.0,1.0
5/25/2026 22:43:39,"Yes, primarily",Psychology PhD or equivalent,Developmental psychology,6.0,6.0,6.0,6.0,5.0,7.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,2.0,3.0,4.0,5.0,4.0,4.0,5.0,6.0,7.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0
5/26/2026 0:05:02,"Yes, primarily",professor,General / multidisciplinary,6.0,6.0,5.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,6.0,6.0,6.0,7.0,7.0,7.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,5.0,5.0,5.0,7.0,7.0,7.0,5.0,3.0,6.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0
5/26/2026 4:24:10,"Yes, primarily",Psychology PhD or equivalent,Clinical psychology / mental health,6.0,6.0,6.0,7.0,5.0,7.0,7.0,7.0,4.0,7.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,4.0,5.0,6.0,7.0,7.0,7.0,4.0,5.0,6.0,7.0,7.0,7.0,6.0,3.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,4.0,4.0,7.0,7.0,5.0,5.0,7.0,7.0,5.0,5.0
5/26/2026 7:27:34,"Yes, primarily",Psychology PhD or equivalent,Cognitive psychology / cognitive science,5.0,7.0,1.0,7.0,7.0,1.0,4.0,7.0,1.0,7.0,7.0,1.0,4.0,4.0,1.0,4.0,7.0,1.0,4.0,4.0,1.0,7.0,7.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,7.0,7.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0
5/26/2026 7:38:59,"Yes, partly",Post Doctoral ,Cognitive psychology / cognitive science,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,4.0,6.0,,5.0,5.0
5/26/2026 7:44:10,"Yes, primarily",Psychology PhD or equivalent,Organizational psychology,7.0,5.0,7.0,7.0,4.0,6.0,7.0,5.0,5.0,4.0,4.0,7.0,5.0,5.0,6.0,7.0,4.0,4.0,5.0,4.0,5.0,7.0,5.0,4.0,6.0,5.0,4.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,3.0,6.0,4.0,4.0,3.0,7.0,6.0,5.0,4.0
5/26/2026 8:06:43,"Yes, primarily",Psychology PhD or equivalent,Personality/individual differences (50%) and psychometrics (50%),5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,6.0,6.0,4.0,6.0,4.0,4.0,5.0,2.0,3.0,5.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,6.0,3.0,3.0,3.0,5.0,6.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0
5/26/2026 8:24:59,"Yes, primarily",Psychology PhD or equivalent,Clinical psychology / mental health,6.0,6.0,6.0,6.0,,6.0,4.0,,,7.0,,,7.0,,,7.0,,,4.0,,,5.0,,,,,,5.0,,,5.0,,,6.0,,,6.0,,,3.0,3.0,4.0,3.0,4.0,,3.0,3.0,4.0,3.0
5/26/2026 8:35:49,"Yes, primarily",Psychology PhD or equivalent,Personality / individual differences,6.0,6.0,5.0,6.0,6.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,4.0,5.0,6.0,6.0,5.0,6.0,7.0,6.0,5.0,5.0
5/26/2026 9:10:37,"Yes, primarily",Psychology PhD or equivalent,Cognitive psychology / cognitive science,6.0,7.0,5.0,5.0,5.0,5.0,6.0,7.0,3.0,6.0,6.0,6.0,6.0,7.0,7.0,4.0,7.0,4.0,6.0,6.0,5.0,4.0,4.0,4.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,3.0,3.0,6.0,4.0,6.0,6.0,7.0,7.0,5.0,5.0
5/26/2026 9:11:12,"Yes, primarily",Psychology MA/MSc or equivalent,Environmental psychology,6.0,4.0,5.0,3.0,2.0,4.0,5.0,4.0,4.0,7.0,5.0,7.0,6.0,4.0,6.0,5.0,5.0,4.0,7.0,6.0,5.0,6.0,7.0,5.0,6.0,5.0,4.0,5.0,6.0,7.0,6.0,5.0,7.0,5.0,5.0,6.0,4.0,2.0,7.0,6.0,4.0,6.0,6.0,4.0,3.0,6.0,6.0,7.0,7.0
5/26/2026 9:15:57,"Yes, primarily",Psychology MA/MSc or equivalent,Personality / individual differences,3.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,5.0,5.0,5.0,2.0,3.0,2.0,6.0,6.0,1.0,6.0,5.0,4.0,3.0,5.0,4.0,3.0,6.0,5.0,7.0,7.0,6.0,3.0,6.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,6.0,6.0
5/26/2026 9:23:15,"Yes, primarily",Psychology MA/MSc or equivalent,Psychology & Law,6.0,5.0,6.0,5.0,4.0,6.0,7.0,6.0,3.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,5.0,6.0,6.0,3.0,5.0,6.0,6.0,7.0,7.0,5.0,7.0,7.0,6.0,7.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,5.0,5.0
5/26/2026 10:09:45,"Yes, primarily",Economics PhD,Cognitive psychology / cognitive science,5.0,7.0,6.0,5.0,6.0,7.0,5.0,6.0,4.0,6.0,6.0,7.0,5.0,6.0,6.0,2.0,4.0,4.0,7.0,7.0,5.0,7.0,4.0,6.0,6.0,5.0,5.0,7.0,7.0,6.0,4.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,3.0,4.0,4.0,4.0,5.0,4.0
5/26/2026 10:16:18,"Yes, primarily",Psychology PhD or equivalent,engineering psychology/human factors,3.0,4.0,4.0,6.0,6.0,6.0,4.0,3.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,4.0,5.0,3.0,6.0,5.0,7.0,5.0,4.0,3.0
5/26/2026 10:19:50,"Yes, primarily",Psychology PhD or equivalent,Clinical psychology / mental health,6.0,5.0,6.0,5.0,,5.0,7.0,,5.0,7.0,,7.0,7.0,,7.0,,,,7.0,,3.0,2.0,,,,,,7.0,,7.0,7.0,,7.0,5.0,,6.0,7.0,,6.0,6.0,6.0,5.0,5.0,4.0,4.0,6.0,6.0,2.0,2.0
5/26/2026 10:23:07,"Yes, primarily",Psychology MA/MSc or equivalent,Social psychology,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5/26/2026 10:23:31,"Yes, primarily",Psychology PhD or equivalent,Developmental psychology,3.0,5.0,6.0,4.0,5.0,6.0,2.0,3.0,4.0,6.0,6.0,6.0,2.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,2.0,3.0,4.0,5.0,5.0,5.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,6.0,3.0,3.0
5/26/2026 10:31:09,"Yes, primarily",Psychology PhD or equivalent,Cognitive psychology / cognitive science,4.0,4.0,2.0,4.0,6.0,7.0,5.0,3.0,1.0,6.0,6.0,3.0,6.0,7.0,5.0,3.0,4.0,1.0,4.0,5.0,4.0,6.0,7.0,6.0,4.0,4.0,7.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,5.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0
5/26/2026 10:36:55,"Yes, primarily",Psychology PhD or equivalent,Social psychology,6.0,7.0,7.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,6.0,7.0,6.0,6.0,7.0,5.0,5.0,2.0,2.0,6.0,3.0,7.0,7.0,2.0,6.0,6.0,7.0,6.0,6.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,3.0,5.0,5.0,5.0,6.0,6.0
5/26/2026 10:37:08,"Yes, primarily",Psychology MA/MSc or equivalent,Clinical psychology / mental health,6.0,4.0,6.0,7.0,4.0,6.0,7.0,4.0,3.0,4.0,2.0,5.0,7.0,4.0,7.0,7.0,5.0,2.0,5.0,4.0,2.0,7.0,4.0,7.0,,,,7.0,4.0,6.0,4.0,3.0,2.0,7.0,5.0,7.0,,,,5.0,3.0,5.0,6.0,6.0,6.0,2.0,3.0,7.0,7.0
5/26/2026 10:55:27,"Yes, primarily",Psychology PhD or equivalent,Educational psychology / pedagogy,6.0,6.0,5.0,6.0,5.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,6.0,5.0,6.0,5.0,4.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,7.0,6.0
5/26/2026 10:58:31,"Yes, primarily",Psychology PhD or equivalent,Educational psychology / pedagogy,5.0,6.0,4.0,6.0,5.0,6.0,4.0,3.0,6.0,4.0,4.0,5.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,6.0,5.0,6.0,7.0,6.0,5.0,5.0,5.0,6.0,7.0,6.0,6.0,4.0,5.0,5.0,5.0,6.0,4.0,3.0,3.0,6.0,4.0,5.0,4.0
5/26/2026 11:10:09,"Yes, primarily",Psychology PhD or equivalent,Social psychology,6.0,6.0,6.0,5.0,5.0,6.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,3.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0
5/26/2026 11:14:35,"Yes, primarily",doctorate and habilitation in psychology,Educational psychology / pedagogy,7.0,7.0,7.0,5.0,5.0,7.0,3.0,3.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,4.0,7.0,7.0,3.0,7.0,7.0,6.0,7.0,7.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
5/26/2026 11:28:44,"Yes, primarily",Psychology PhD or equivalent,Cognitive psychology / cognitive science,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
5/26/2026 11:52:39,"Yes, primarily",Psychology PhD or equivalent,Clinical psychology / mental health,6.0,4.0,5.0,4.0,3.0,4.0,7.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,7.0,6.0,3.0,7.0,6.0,2.0,5.0,5.0,4.0,7.0,6.0,5.0,7.0,6.0,6.0,6.0,6.0,5.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,2.0,6.0,6.0,5.0,4.0,3.0,3.0
5/26/2026 12:18:19,"Yes, primarily",Psychology PhD or equivalent,Cognitive psychology / cognitive science,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,7.0,7.0,7.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5/26/2026 12:24:44,"Yes, primarily",Psychology PhD or equivalent,Social psychology,6.0,5.0,5.0,3.0,4.0,6.0,6.0,6.0,3.0,5.0,5.0,4.0,7.0,6.0,6.0,5.0,6.0,3.0,7.0,7.0,3.0,6.0,7.0,5.0,7.0,7.0,5.0,6.0,6.0,5.0,5.0,6.0,4.0,6.0,6.0,5.0,7.0,7.0,7.0,3.0,5.0,5.0,6.0,4.0,7.0,4.0,5.0,6.0,6.0
5/26/2026 13:12:24,"Yes, primarily",Psychology PhD or equivalent,Developmental psychology,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5/26/2026 13:15:05,"Yes, partly",Psychology PhD or equivalent,Clinical psychology / mental health,5.0,6.0,1.0,6.0,6.0,1.0,7.0,7.0,1.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,6.0,1.0,6.0,6.0,1.0,5.0,5.0,6.0,5.0,5.0,6.0,7.0,6.0,5.0,7.0,7.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,6.0,7.0,6.0,7.0,3.0,5.0
5/26/2026 13:34:21,"Yes, primarily",Psychology MA/MSc or equivalent,environmental psychology,6.0,5.0,7.0,2.0,6.0,7.0,7.0,4.0,4.0,5.0,6.0,7.0,6.0,5.0,7.0,2.0,3.0,7.0,4.0,3.0,2.0,5.0,7.0,6.0,5.0,5.0,5.0,5.0,6.0,7.0,4.0,6.0,7.0,5.0,6.0,6.0,7.0,7.0,7.0,6.0,5.0,7.0,7.0,5.0,5.0,7.0,7.0,5.0,6.0
5/26/2026 13:48:40,"Yes, partly",Psychology MA/MSc or equivalent,Social psychology,4.0,4.0,2.0,6.0,6.0,6.0,6.0,6.0,2.0,5.0,5.0,7.0,5.0,5.0,6.0,6.0,5.0,1.0,6.0,6.0,1.0,7.0,7.0,6.0,6.0,6.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,4.0,7.0,7.0,5.0,5.0,7.0,7.0,4.0,2.0
5/26/2026 14:26:14,"Yes, primarily",Psychology PhD or equivalent,Educational psychology / pedagogy,7.0,6.0,6.0,6.0,5.0,6.0,7.0,5.0,6.0,7.0,6.0,7.0,7.0,6.0,5.0,7.0,5.0,6.0,5.0,5.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0
5/26/2026 14:37:07,"Yes, primarily",Psychology PhD or equivalent,Psychometrics / quantitative methods and statistics,4.0,7.0,7.0,3.0,7.0,7.0,3.0,7.0,5.0,4.0,6.0,6.0,5.0,6.0,6.0,1.0,6.0,4.0,7.0,7.0,3.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,2.0,4.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,7.0
5/26/2026 14:52:36,"Yes, primarily","Degree in another field, but psychology minor/substantial coursework",Educational psychology / pedagogy,5.0,3.0,5.0,6.0,5.0,5.0,3.0,3.0,6.0,6.0,4.0,5.0,5.0,4.0,7.0,,,,7.0,7.0,3.0,6.0,5.0,5.0,5.0,5.0,4.0,7.0,3.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,4.0,6.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0
5/26/2026 15:43:27,"Yes, primarily",Psychology PhD or equivalent,General / multidisciplinary,5.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,6.0,5.0,7.0,4.0,3.0,6.0,3.0,2.0,2.0,6.0,5.0,2.0,6.0,6.0,3.0,6.0,6.0,2.0,5.0,6.0,2.0,7.0,7.0,4.0,7.0,7.0,7.0,5.0,5.0,2.0,5.0,3.0,5.0,3.0,2.0,2.0,6.0,4.0,6.0,4.0
5/26/2026 15:45:42,"Yes, primarily",Psychology PhD or equivalent,Psychometrics / quantitative methods and statistics,1.0,4.0,6.0,1.0,5.0,6.0,1.0,5.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,1.0,4.0,6.0,2.0,2.0,5.0,2.0,4.0,5.0,2.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,6.0,2.0,6.0,5.0,3.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,4.0,4.0,4.0,2.0,6.0
5/26/2026 16:27:19,"Yes, primarily",Psychology PhD or equivalent,Social psychology,6.0,5.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,3.0,4.0,7.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,4.0,4.0,6.0,6.0,6.0,4.0,4.0,5.0,6.0,6.0,6.0,3.0,3.0,5.0,7.0,7.0,5.0,,3.0,6.0,4.0,6.0,6.0,6.0,6.0,2.0,2.0
5/26/2026 16:30:24,"Yes, primarily",Psychology PhD or equivalent,Educational psychology / pedagogy,3.0,3.0,6.0,3.0,3.0,7.0,4.0,3.0,6.0,5.0,5.0,7.0,4.0,3.0,7.0,2.0,2.0,6.0,6.0,6.0,2.0,5.0,6.0,6.0,4.0,5.0,6.0,4.0,4.0,6.0,3.0,3.0,7.0,4.0,4.0,4.0,6.0,6.0,7.0,6.0,5.0,5.0,4.0,3.0,2.0,6.0,1.0,5.0,4.0
5/26/2026 16:42:47,"Yes, primarily",Psychology PhD or equivalent,Cognitive psychology / cognitive science,5.0,6.0,5.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0,6.0,6.0,3.0,4.0,3.0,5.0,6.0,5.0,7.0,6.0,7.0,4.0,6.0,6.0,5.0,2.0,3.0,6.0,4.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,6.0,5.0,5.0,6.0,6.0,6.0,3.0,3.0
5/26/2026 19:18:24,"Yes, primarily",Psychology PhD or equivalent,Social psychology,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,3.0,5.0,7.0,5.0,6.0,7.0,4.0,4.0,7.0,6.0,2.0,7.0,6.0,7.0,5.0,5.0,6.0,7.0,7.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0
5/27/2026 10:38:15,"Yes, primarily",Psychology PhD or equivalent,General / multidisciplinary,4.0,3.0,5.0,6.0,5.0,6.0,7.0,5.0,5.0,6.0,5.0,7.0,2.0,4.0,6.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,3.0,4.0,5.0,6.0,6.0,6.0,2.0,3.0,5.0,6.0,5.0,6.0,6.0,5.0,2.0,7.0
5/27/2026 10:38:48,"Yes, primarily",Psychology PhD or equivalent,Organizational psychology,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,6.0,4.0,4.0,6.0,4.0,4.0,5.0,4.0,4.0,6.0,4.0,4.0,5.0,4.0,4.0,6.0,4.0,4.0,7.0,4.0,4.0,6.0,4.0,4.0,7.0,5.0,6.0,7.0,5.0,7.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,4.0
5/27/2026 10:55:19,"Yes, primarily",Psychology PhD or equivalent,Social psychology,7.0,6.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,5.0,4.0,5.0,7.0,6.0,6.0,7.0,7.0,3.0,7.0,7.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,3.0,6.0,5.0,5.0,3.0
5/27/2026 11:21:36,"Yes, primarily",Psychology PhD or equivalent,Personality / individual differences,7.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5/27/2026 11:46:00,"Yes, partly",Psychology PhD or equivalent,General / multidisciplinary,3.0,3.0,4.0,3.0,5.0,6.0,6.0,5.0,2.0,5.0,5.0,7.0,6.0,,6.0,7.0,5.0,3.0,4.0,,2.0,5.0,,5.0,4.0,,5.0,7.0,7.0,7.0,6.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0
